Date(DD-MM-YY), Time(24-hour),Chamber air temperature (°C),Chamber pressure(mBar), Soil temperature (°C), Chamber relative humidity (%),Soil moisture (%), Chamber Status(Open/Closed)
20-January-2021,14:26:51,14.899999999999999,1073.0,11.899999999999999,70,77,Close
20-January-2021,14:26:52,6.399999999999999,1047.8,12.299999999999997,98,72,Close
20-January-2021,14:26:54,6.5,1052.0,14.200000000000003,67,71,Close
20-January-2021,14:26:55,6.199999999999999,1012.1,11.5,83,78,Close
20-January-2021,14:26:56,13.600000000000001,1097.6,13.399999999999999,78,74,Close
20-January-2021,14:26:58,13.700000000000003,1013.2,14.700000000000003,90,71,Close
20-January-2021,14:26:59,5.199999999999999,1052.6,10.600000000000001,67,79,Close
20-January-2021,14:27:2,11.700000000000003,1021.6,10.899999999999999,72,76,Close
20-January-2021,14:27:3,7.899999999999999,1059.8,10.600000000000001,83,78,Close
20-January-2021,14:27:5,12.100000000000001,1064.7,11.600000000000001,82,72,Close
20-January-2021,14:27:7,13.899999999999999,1046.4,14.0,99,74,Close
20-January-2021,14:27:8,6.100000000000001,1084.4,12.899999999999999,90,71,Close
20-January-2021,14:27:9,13.0,1081.1,10.700000000000003,62,78,Close
20-January-2021,14:27:10,6.100000000000001,1015.7,11.100000000000001,74,79,Close
20-January-2021,14:27:11,6.100000000000001,1015.7,11.100000000000001,74,79,Close
20-January-2021,14:27:12,9.100000000000001,1092.4,11.399999999999999,60,77,Close
20-January-2021,14:27:13,9.100000000000001,1092.4,11.399999999999999,60,77,Close
20-January-2021,14:27:14,8.299999999999997,1041.1,11.700000000000003,81,74,Close
20-January-2021,14:27:15,11.899999999999999,1010.9,12.600000000000001,98,76,Close
20-January-2021,14:27:17,6.100000000000001,1041.3,11.200000000000003,96,74,Close
20-January-2021,14:27:19,7.299999999999997,1010.4,10.700000000000003,95,74,Close
20-January-2021,14:27:21,14.399999999999999,1083.9,14.899999999999999,62,72,Close
20-January-2021,14:27:22,12.299999999999997,1038.2,14.5,73,75,Close
20-January-2021,14:27:23,13.299999999999997,1010.6,14.100000000000001,78,76,Close
20-January-2021,14:27:25,13.700000000000003,1019.4,14.0,63,76,Close
20-January-2021,14:27:26,11.600000000000001,1037.8,11.600000000000001,90,73,Close
20-January-2021,14:27:29,8.100000000000001,1073.3,10.600000000000001,66,78,Close
20-January-2021,14:27:30,10.700000000000003,1015.5,10.899999999999999,85,71,Close
20-January-2021,14:27:31,5.699999999999999,1078.7,12.299999999999997,65,79,Close
20-January-2021,14:27:32,8.0,1035.2,13.200000000000003,95,71,Close
20-January-2021,14:27:35,5.0,1077.6,10.100000000000001,71,76,Close
20-January-2021,14:27:36,8.5,1070.8,11.5,78,76,Close
20-January-2021,14:27:37,11.799999999999997,1072.5,10.0,86,70,Close
20-January-2021,14:27:38,9.600000000000001,1024.7,11.0,92,72,Close
20-January-2021,14:27:39,12.5,1098.1,11.200000000000003,65,75,Close
20-January-2021,14:27:40,6.300000000000001,1079.7,12.899999999999999,77,75,Close
20-January-2021,14:27:41,8.200000000000003,1058.4,14.100000000000001,65,74,Close
20-January-2021,14:27:42,12.200000000000003,1033.4,10.200000000000003,87,77,Close
20-January-2021,14:27:44,14.600000000000001,1008.4,11.100000000000001,98,74,Close
20-January-2021,14:27:45,5.800000000000001,1077.7,12.100000000000001,75,78,Close
20-January-2021,14:27:47,10.799999999999997,1016.7,14.799999999999997,84,71,Close
20-January-2021,14:27:48,10.899999999999999,1006.8,12.600000000000001,61,79,Close
20-January-2021,14:27:49,14.299999999999997,1093.2,14.700000000000003,62,72,Close
20-January-2021,14:27:50,14.799999999999997,1075.6,13.200000000000003,99,77,Close
20-January-2021,14:27:52,7.399999999999999,1020.4,10.0,84,72,Close
20-January-2021,14:27:53,8.899999999999999,1000.9,12.299999999999997,65,79,Close
20-January-2021,14:27:54,10.0,1068.0,12.899999999999999,73,79,Close
20-January-2021,14:27:55,6.399999999999999,1012.3,14.700000000000003,64,73,Close
20-January-2021,14:27:56,14.700000000000003,1030.7,11.5,84,73,Close
20-January-2021,14:27:58,14.799999999999997,1038.5,14.0,96,79,Close
20-January-2021,14:28:0,13.0,1015.7,10.200000000000003,96,77,Close
20-January-2021,14:28:1,7.700000000000003,1047.5,10.5,66,79,Close
20-January-2021,14:28:2,8.100000000000001,1063.9,13.899999999999999,80,79,Close
20-January-2021,14:28:3,7.5,1059.9,12.0,64,79,Close
20-January-2021,14:28:5,9.600000000000001,1068.2,12.100000000000001,68,76,Close
20-January-2021,14:28:7,14.200000000000003,1036.5,12.600000000000001,82,76,Close
20-January-2021,14:28:8,12.100000000000001,1071.2,10.5,60,79,Close
20-January-2021,14:28:9,11.299999999999997,1034.2,10.700000000000003,79,72,Close
20-January-2021,14:28:10,5.699999999999999,1046.8,11.100000000000001,90,74,Close
20-January-2021,14:28:11,7.100000000000001,1068.8,10.899999999999999,97,71,Close
20-January-2021,14:28:12,5.199999999999999,1078.3,14.299999999999997,80,75,Close
20-January-2021,14:28:13,11.100000000000001,1056.0,11.399999999999999,78,70,Close
20-January-2021,14:28:52,11.899999999999999,1083.4,11.399999999999999,64,73,Close
20-January-2021,14:28:53,13.100000000000001,1097.2,13.700000000000003,61,74,Close
20-January-2021,14:28:55,5.100000000000001,1026.9,13.799999999999997,89,79,Close
20-January-2021,14:28:56,10.799999999999997,1073.3,10.899999999999999,84,78,Close
20-January-2021,14:28:57,14.5,1067.8,13.799999999999997,78,75,Close
20-January-2021,14:28:58,10.0,1010.8,10.100000000000001,76,76,Close
20-January-2021,14:29:0,8.899999999999999,1016.3,11.0,80,73,Close
20-January-2021,14:29:1,11.600000000000001,1097.4,10.399999999999999,60,74,Close
20-January-2021,14:29:2,11.5,1030.4,14.899999999999999,84,71,Close
20-January-2021,14:29:3,13.299999999999997,1024.0,11.399999999999999,60,74,Close
20-January-2021,14:29:5,13.299999999999997,1031.7,12.399999999999999,63,75,Close
20-January-2021,14:29:6,13.100000000000001,1059.5,13.700000000000003,74,79,Close
20-January-2021,14:29:7,14.700000000000003,1078.1,10.600000000000001,81,73,Close
20-January-2021,14:29:8,6.0,1079.8,10.799999999999997,89,77,Close
20-January-2021,14:29:9,11.899999999999999,1007.8,10.299999999999997,97,70,Close
20-January-2021,14:29:10,14.0,1014.2,13.5,98,78,Close
20-January-2021,14:29:12,12.700000000000003,1009.7,11.299999999999997,96,74,Close
20-January-2021,14:29:13,12.700000000000003,1009.7,11.299999999999997,96,74,Close
20-January-2021,14:29:14,14.600000000000001,1000.0,13.700000000000003,86,75,Close
20-January-2021,14:29:15,7.100000000000001,1069.9,12.200000000000003,98,78,Close
20-January-2021,14:29:17,8.100000000000001,1070.6,14.700000000000003,81,79,Close
20-January-2021,14:29:18,9.100000000000001,1040.3,14.100000000000001,99,78,Close
20-January-2021,14:29:19,9.399999999999999,1069.1,14.299999999999997,96,78,Close
20-January-2021,14:29:21,13.399999999999999,1026.7,11.799999999999997,66,74,Close
20-January-2021,14:29:22,14.0,1063.7,12.0,91,78,Close
20-January-2021,14:29:23,13.799999999999997,1090.8,11.700000000000003,84,77,Close
20-January-2021,14:29:25,14.600000000000001,1026.4,10.399999999999999,66,76,Close
20-January-2021,14:29:26,10.700000000000003,1076.7,14.0,79,72,Close
20-January-2021,14:29:28,11.799999999999997,1078.7,14.899999999999999,92,72,Close
20-January-2021,14:29:29,13.0,1075.4,10.299999999999997,75,76,Close
20-January-2021,14:29:30,10.0,1076.7,13.299999999999997,83,77,Close
20-January-2021,14:29:31,11.5,1097.0,12.5,80,74,Close
20-January-2021,14:29:33,11.399999999999999,1074.5,11.299999999999997,61,75,Close
20-January-2021,14:29:34,6.300000000000001,1048.5,11.399999999999999,62,73,Close
20-January-2021,14:29:35,6.899999999999999,1038.1,14.100000000000001,92,78,Close
20-January-2021,14:29:36,8.399999999999999,1037.1,10.399999999999999,75,74,Close
20-January-2021,14:29:37,9.399999999999999,1097.3,14.700000000000003,97,76,Close
20-January-2021,14:29:38,9.600000000000001,1092.3,11.299999999999997,93,71,Close
20-January-2021,14:29:40,5.199999999999999,1080.5,11.100000000000001,92,72,Close
20-January-2021,14:29:41,7.399999999999999,1082.4,11.299999999999997,89,74,Close
20-January-2021,14:29:42,13.299999999999997,1055.0,14.299999999999997,68,71,Close
20-January-2021,14:29:44,9.100000000000001,1056.7,11.899999999999999,77,79,Close
20-January-2021,14:29:45,12.0,1054.7,14.100000000000001,89,70,Close
20-January-2021,14:29:46,11.899999999999999,1004.2,12.299999999999997,95,78,Close
20-January-2021,14:29:48,11.799999999999997,1008.4,12.299999999999997,89,79,Close
20-January-2021,14:29:50,7.5,1094.7,11.899999999999999,66,73,Close
20-January-2021,14:29:51,10.5,1040.3,10.600000000000001,92,73,Close
20-January-2021,14:29:52,10.399999999999999,1083.5,13.100000000000001,80,77,Close
20-January-2021,14:29:53,6.300000000000001,1038.5,11.899999999999999,95,73,Close
20-January-2021,14:29:55,11.799999999999997,1009.9,10.600000000000001,77,79,Close
20-January-2021,14:29:56,12.700000000000003,1014.9,12.600000000000001,66,74,Close
20-January-2021,14:29:57,9.799999999999997,1032.9,11.299999999999997,64,72,Close
20-January-2021,14:29:58,7.100000000000001,1073.6,13.200000000000003,63,76,Close
20-January-2021,14:30:0,10.700000000000003,1035.1,10.899999999999999,92,74,Close
20-January-2021,14:30:2,8.700000000000003,1070.7,14.100000000000001,61,74,Close
20-January-2021,14:30:3,6.699999999999999,1054.3,12.600000000000001,71,78,Close
20-January-2021,14:30:4,8.600000000000001,1040.2,13.5,73,78,Close
20-January-2021,14:30:6,12.700000000000003,1097.9,12.399999999999999,62,70,Close
20-January-2021,14:30:7,13.299999999999997,1086.4,13.799999999999997,93,72,Close
20-January-2021,14:30:8,11.399999999999999,1095.5,14.600000000000001,74,75,Close
20-January-2021,14:30:9,12.700000000000003,1022.1,13.100000000000001,62,74,Close
20-January-2021,14:30:11,11.0,1088.8,13.100000000000001,63,73,Close
20-January-2021,14:30:12,10.5,1087.9,12.399999999999999,62,71,Close
20-January-2021,14:30:13,9.299999999999997,1001.1,13.399999999999999,78,79,Close
20-January-2021,14:30:14,9.100000000000001,1081.0,12.399999999999999,61,78,Close
20-January-2021,14:30:16,5.399999999999999,1023.2,13.100000000000001,66,79,Close
20-January-2021,14:30:18,13.799999999999997,1045.1,10.299999999999997,94,74,Close
20-January-2021,14:30:19,8.799999999999997,1047.4,10.799999999999997,68,76,Close
20-January-2021,14:30:20,8.0,1053.4,13.600000000000001,60,75,Close
20-January-2021,14:30:21,14.600000000000001,1017.3,10.0,85,79,Close
20-January-2021,14:30:23,8.600000000000001,1038.9,11.899999999999999,94,72,Close
20-January-2021,14:30:24,6.699999999999999,1031.7,13.0,70,70,Close
20-January-2021,14:30:25,14.200000000000003,1057.5,11.399999999999999,93,78,Close
20-January-2021,14:30:27,14.299999999999997,1001.9,11.299999999999997,62,77,Close
20-January-2021,14:30:28,5.0,1099.5,11.100000000000001,84,77,Close
20-January-2021,14:30:29,10.899999999999999,1093.9,13.700000000000003,86,77,Close
20-January-2021,14:30:31,14.299999999999997,1094.4,10.700000000000003,63,79,Close
20-January-2021,14:30:32,7.899999999999999,1054.7,13.200000000000003,97,75,Close
20-January-2021,14:30:34,12.600000000000001,1038.9,11.299999999999997,69,70,Close
20-January-2021,14:30:35,7.600000000000001,1001.2,12.899999999999999,84,78,Close
20-January-2021,14:30:36,6.0,1084.9,14.600000000000001,61,73,Close
20-January-2021,14:30:38,14.100000000000001,1002.1,12.100000000000001,74,76,Close
20-January-2021,14:30:39,13.100000000000001,1005.1,11.700000000000003,68,70,Close
20-January-2021,14:30:40,11.799999999999997,1025.5,11.899999999999999,88,73,Close
20-January-2021,14:30:41,13.0,1082.0,11.799999999999997,82,76,Close
20-January-2021,14:30:42,10.299999999999997,1041.0,14.700000000000003,72,76,Close
20-January-2021,14:30:43,14.399999999999999,1048.5,13.600000000000001,61,74,Close
20-January-2021,14:30:45,8.399999999999999,1015.4,11.700000000000003,77,71,Close
20-January-2021,14:30:47,12.299999999999997,1092.6,11.5,99,76,Close
20-January-2021,14:30:48,14.899999999999999,1095.7,14.0,69,76,Close
20-January-2021,14:30:49,13.0,1002.9,10.600000000000001,81,72,Close
20-January-2021,14:30:50,14.5,1013.5,13.600000000000001,66,77,Close
20-January-2021,14:30:51,12.200000000000003,1031.8,14.700000000000003,69,78,Close
20-January-2021,14:30:53,12.600000000000001,1081.0,10.5,70,76,Close
20-January-2021,14:30:54,10.5,1022.2,12.899999999999999,84,71,Close
20-January-2021,14:30:56,5.600000000000001,1040.7,10.299999999999997,99,77,Close
20-January-2021,14:30:57,11.700000000000003,1001.5,11.0,63,73,Close
20-January-2021,14:30:58,11.700000000000003,1001.5,11.0,63,73,Close
20-January-2021,14:30:59,6.699999999999999,1069.9,12.799999999999997,63,75,Close
20-January-2021,14:31:0,13.899999999999999,1035.5,10.200000000000003,87,77,Close
20-January-2021,14:31:2,14.200000000000003,1030.5,14.799999999999997,61,78,Close
20-January-2021,14:31:3,12.299999999999997,1069.2,12.899999999999999,90,74,Close
20-January-2021,14:31:5,11.600000000000001,1005.5,13.399999999999999,89,78,Close
20-January-2021,14:31:6,7.600000000000001,1082.2,10.200000000000003,65,77,Close
20-January-2021,14:31:8,7.399999999999999,1063.8,14.899999999999999,84,71,Close
20-January-2021,14:31:9,8.5,1092.4,11.700000000000003,61,79,Close
20-January-2021,14:31:10,9.799999999999997,1062.2,13.299999999999997,90,76,Close
20-January-2021,14:31:12,8.299999999999997,1016.2,12.299999999999997,68,77,Close
20-January-2021,14:31:14,7.700000000000003,1015.9,14.200000000000003,60,72,Close
20-January-2021,14:31:15,5.300000000000001,1036.3,14.799999999999997,75,74,Close
20-January-2021,14:31:16,12.5,1012.1,11.799999999999997,68,78,Close
20-January-2021,14:31:17,13.899999999999999,1083.2,14.700000000000003,97,73,Close
20-January-2021,14:31:18,7.799999999999997,1092.8,14.5,99,76,Close
20-January-2021,14:31:20,7.399999999999999,1036.1,12.399999999999999,75,73,Close
20-January-2021,14:31:21,8.200000000000003,1077.4,12.299999999999997,94,74,Close
20-January-2021,14:31:23,6.399999999999999,1037.1,14.700000000000003,81,73,Close
20-January-2021,14:31:24,13.399999999999999,1003.7,11.399999999999999,61,78,Close
20-January-2021,14:31:25,8.200000000000003,1050.0,12.600000000000001,95,73,Close
20-January-2021,14:31:26,11.5,1049.4,10.0,71,78,Close
20-January-2021,14:31:28,9.799999999999997,1072.8,14.600000000000001,87,78,Close
20-January-2021,14:31:29,6.699999999999999,1086.0,13.799999999999997,96,76,Close
20-January-2021,14:31:30,8.200000000000003,1048.6,14.0,77,72,Close
20-January-2021,14:31:31,8.5,1008.1,10.600000000000001,90,77,Close
20-January-2021,14:31:33,12.5,1065.1,11.399999999999999,79,70,Close
20-January-2021,14:31:34,9.799999999999997,1005.0,11.399999999999999,86,76,Close
20-January-2021,14:31:35,9.799999999999997,1005.0,11.399999999999999,86,76,Close
20-January-2021,14:31:37,7.200000000000003,1033.1,10.399999999999999,83,72,Close
20-January-2021,14:31:39,7.799999999999997,1037.5,11.5,84,72,Close
20-January-2021,14:31:40,11.799999999999997,1092.6,13.399999999999999,65,70,Close
20-January-2021,14:31:42,9.100000000000001,1010.8,13.0,92,73,Close
20-January-2021,14:31:43,8.200000000000003,1069.5,12.100000000000001,95,76,Close
20-January-2021,14:31:44,14.799999999999997,1099.8,13.600000000000001,85,75,Close
20-January-2021,14:31:45,9.299999999999997,1056.7,10.399999999999999,79,79,Close
20-January-2021,14:31:47,5.800000000000001,1068.1,11.100000000000001,88,70,Close
20-January-2021,14:31:48,11.600000000000001,1051.3,11.100000000000001,76,75,Close
20-January-2021,14:31:50,10.0,1055.7,11.0,85,71,Close
20-January-2021,14:31:51,11.0,1015.0,13.299999999999997,90,72,Close
20-January-2021,14:31:53,7.600000000000001,1016.1,12.799999999999997,80,73,Close
20-January-2021,14:31:54,7.100000000000001,1089.1,11.299999999999997,88,75,Close
20-January-2021,14:31:55,14.600000000000001,1027.4,12.600000000000001,92,76,Close
20-January-2021,14:31:57,13.299999999999997,1095.0,13.100000000000001,94,75,Close
20-January-2021,14:31:58,11.0,1061.7,11.799999999999997,87,76,Close
20-January-2021,14:31:59,13.600000000000001,1002.7,12.5,97,78,Close
20-January-2021,14:32:0,7.899999999999999,1010.4,12.299999999999997,95,76,Close
20-January-2021,14:33:10,7.0,1080.3,10.799999999999997,68,74,Close
20-January-2021,14:33:11,5.100000000000001,1071.1,10.399999999999999,85,72,Close
20-January-2021,14:33:13,6.5,1019.3,14.700000000000003,86,76,Close
20-January-2021,14:33:14,7.100000000000001,1059.2,12.200000000000003,64,71,Close
20-January-2021,14:33:15,7.299999999999997,1067.6,13.5,77,71,Close
20-January-2021,14:33:16,7.0,1097.7,12.799999999999997,93,70,Close
20-January-2021,14:33:18,11.0,1092.6,13.399999999999999,89,76,Close
20-January-2021,14:33:20,5.100000000000001,1078.2,11.899999999999999,90,71,Close
20-January-2021,14:33:21,9.5,1031.2,13.399999999999999,63,70,Close
20-January-2021,14:33:22,8.600000000000001,1086.9,10.100000000000001,71,74,Close
20-January-2021,14:33:24,13.5,1073.5,11.700000000000003,88,76,Close
20-January-2021,14:33:26,12.100000000000001,1050.8,10.100000000000001,97,78,Close
20-January-2021,14:33:28,8.799999999999997,1080.2,10.299999999999997,82,71,Close
20-January-2021,14:33:29,10.100000000000001,1052.8,14.100000000000001,76,78,Close
20-January-2021,14:33:31,12.799999999999997,1055.4,14.899999999999999,95,73,Close
20-January-2021,14:33:32,7.700000000000003,1014.8,13.399999999999999,98,79,Close
20-January-2021,14:33:34,10.799999999999997,1062.3,10.299999999999997,96,72,Close
20-January-2021,14:33:35,7.899999999999999,1042.4,13.600000000000001,68,77,Close
20-January-2021,14:33:36,8.899999999999999,1022.2,11.200000000000003,96,78,Close
20-January-2021,14:33:38,6.600000000000001,1065.4,10.700000000000003,87,78,Close
20-January-2021,14:33:40,13.399999999999999,1076.4,10.600000000000001,71,73,Close
20-January-2021,14:33:41,14.299999999999997,1047.1,14.100000000000001,62,77,Close
20-January-2021,14:33:42,7.5,1029.5,14.700000000000003,80,79,Close
20-January-2021,14:33:44,13.399999999999999,1010.1,10.200000000000003,70,72,Close
20-January-2021,14:33:45,11.5,1087.0,14.600000000000001,65,79,Close
20-January-2021,14:33:46,6.800000000000001,1086.5,13.200000000000003,99,79,Close
20-January-2021,14:33:47,10.5,1034.4,11.799999999999997,63,72,Close
20-January-2021,14:33:48,14.799999999999997,1009.6,14.100000000000001,87,77,Close
20-January-2021,14:33:50,6.399999999999999,1009.0,11.0,65,71,Close
20-January-2021,14:33:52,10.899999999999999,1054.2,14.799999999999997,62,74,Close
20-January-2021,14:33:54,13.700000000000003,1031.9,11.600000000000001,92,76,Close
20-January-2021,14:33:55,5.699999999999999,1073.1,13.5,88,79,Close
20-January-2021,14:33:56,7.899999999999999,1019.9,10.899999999999999,84,79,Close
20-January-2021,14:33:58,6.899999999999999,1019.4,11.100000000000001,79,70,Close
20-January-2021,14:33:59,7.200000000000003,1076.8,12.799999999999997,81,73,Close
20-January-2021,14:34:0,14.799999999999997,1040.6,10.0,93,75,Close
20-January-2021,14:34:2,9.5,1048.1,14.700000000000003,78,71,Close
20-January-2021,14:34:3,7.899999999999999,1065.2,14.700000000000003,91,79,Close
20-January-2021,14:34:6,11.899999999999999,1059.1,13.100000000000001,66,73,Close
20-January-2021,14:34:9,11.899999999999999,1050.6,13.700000000000003,77,73,Close
20-January-2021,14:34:11,13.5,1079.0,12.200000000000003,67,70,Close
20-January-2021,14:34:12,9.899999999999999,1066.6,13.399999999999999,95,78,Close
20-January-2021,14:34:13,14.5,1032.3,13.799999999999997,87,71,Close
20-January-2021,14:34:15,13.600000000000001,1003.2,13.399999999999999,88,70,Close
20-January-2021,14:34:16,8.299999999999997,1001.7,12.0,95,77,Close
20-January-2021,14:34:17,14.299999999999997,1053.5,12.0,73,78,Close
20-January-2021,14:34:19,13.200000000000003,1009.8,14.600000000000001,80,79,Close
20-January-2021,14:35:46,8.600000000000001,1019.6,12.100000000000001,64,72,Close
20-January-2021,14:35:48,5.300000000000001,1099.6,14.399999999999999,65,77,Close
20-January-2021,14:35:49,14.299999999999997,1070.4,11.100000000000001,95,74,Close
20-January-2021,14:35:50,8.899999999999999,1030.6,10.5,71,75,Close
20-January-2021,14:35:52,11.700000000000003,1074.7,11.5,96,77,Close
20-January-2021,14:35:53,10.700000000000003,1075.6,10.700000000000003,89,75,Close
20-January-2021,14:35:55,7.600000000000001,1048.5,11.399999999999999,91,78,Close
20-January-2021,14:35:56,10.100000000000001,1052.4,10.799999999999997,93,79,Close
20-January-2021,14:35:57,10.899999999999999,1010.6,10.299999999999997,70,71,Close
20-January-2021,14:36:0,7.600000000000001,1075.4,11.5,82,73,Close
20-January-2021,14:36:1,7.299999999999997,1001.5,14.799999999999997,63,74,Close
20-January-2021,14:36:2,13.0,1054.1,13.299999999999997,88,76,Close
20-January-2021,14:36:4,13.5,1023.5,10.899999999999999,90,78,Close
20-January-2021,14:36:5,8.799999999999997,1016.6,13.399999999999999,65,71,Close
20-January-2021,14:36:6,7.0,1008.6,13.399999999999999,74,72,Close
20-January-2021,14:36:7,12.799999999999997,1052.5,10.299999999999997,98,72,Close
20-January-2021,14:41:21,10.399999999999999,1001.8,11.600000000000001,68,72,Close
20-January-2021,14:41:23,12.0,1065.5,13.600000000000001,64,79,Close
20-January-2021,14:41:24,9.200000000000003,1063.5,12.200000000000003,97,78,Close
20-January-2021,14:41:25,12.899999999999999,1018.7,11.799999999999997,98,73,Close
20-January-2021,14:41:27,14.0,1009.1,11.299999999999997,92,77,Close
20-January-2021,14:41:29,6.800000000000001,1077.1,10.799999999999997,78,78,Close
20-January-2021,14:41:30,11.899999999999999,1084.9,11.399999999999999,77,70,Close
20-January-2021,14:41:32,14.200000000000003,1031.8,10.200000000000003,89,72,Close
20-January-2021,14:43:14,8.200000000000003,1066.6,14.299999999999997,89,76,Close
20-January-2021,14:43:16,8.100000000000001,1069.4,13.0,94,73,Close
20-January-2021,14:43:17,11.299999999999997,1015.4,11.799999999999997,94,73,Close
20-January-2021,14:43:19,6.600000000000001,1053.8,10.0,84,76,Close
20-January-2021,14:43:20,13.600000000000001,1087.8,13.0,98,74,Close
20-January-2021,14:43:21,12.299999999999997,1075.4,11.799999999999997,94,78,Close
20-January-2021,14:43:23,8.899999999999999,1030.7,10.299999999999997,80,75,Close
20-January-2021,14:43:26,11.0,1016.0,12.100000000000001,60,79,Close
20-January-2021,14:43:27,5.699999999999999,1015.8,11.700000000000003,85,77,Close
20-January-2021,14:43:29,12.200000000000003,1060.5,14.399999999999999,99,71,Close
20-January-2021,14:43:31,9.700000000000003,1027.7,12.700000000000003,84,75,Close
20-January-2021,14:43:32,14.899999999999999,1040.9,10.100000000000001,62,73,Close
20-January-2021,14:43:33,13.100000000000001,1010.4,13.700000000000003,96,71,Close
20-January-2021,14:43:35,8.399999999999999,1001.9,13.5,78,73,Close
20-January-2021,14:43:37,11.899999999999999,1018.2,10.700000000000003,73,73,Close
20-January-2021,14:43:39,9.600000000000001,1084.1,10.799999999999997,88,71,Close
20-January-2021,14:43:40,9.299999999999997,1098.3,12.700000000000003,99,76,Close
20-January-2021,14:43:41,13.700000000000003,1042.8,14.0,89,77,Close
20-January-2021,14:43:42,6.199999999999999,1084.9,11.600000000000001,94,74,Close
20-January-2021,14:43:43,12.600000000000001,1065.1,14.299999999999997,75,72,Close
20-January-2021,14:43:45,8.100000000000001,1058.9,13.299999999999997,90,76,Close
20-January-2021,14:43:46,7.700000000000003,1011.3,12.299999999999997,65,74,Close
20-January-2021,14:43:47,9.600000000000001,1088.0,12.799999999999997,65,74,Close
20-January-2021,14:43:48,9.0,1083.5,11.5,77,76,Close
20-January-2021,14:43:49,9.0,1083.5,11.5,77,76,Close
20-January-2021,14:43:50,8.700000000000003,1051.0,14.100000000000001,75,73,Close
20-January-2021,14:43:51,10.700000000000003,1059.7,14.200000000000003,62,74,Close
20-January-2021,14:43:53,13.0,1047.5,14.399999999999999,78,76,Close
20-January-2021,14:43:54,10.799999999999997,1003.5,14.899999999999999,68,78,Close
20-January-2021,14:43:57,14.799999999999997,1020.3,12.0,72,73,Close
20-January-2021,14:43:58,14.5,1009.4,14.100000000000001,81,70,Close
20-January-2021,14:43:59,10.399999999999999,1000.4,14.0,78,70,Close
20-January-2021,14:44:1,10.399999999999999,1092.1,14.100000000000001,63,74,Close
20-January-2021,14:44:2,13.700000000000003,1040.5,14.299999999999997,77,79,Close
20-January-2021,14:44:4,14.399999999999999,1078.1,12.899999999999999,75,71,Close
20-January-2021,14:44:6,6.600000000000001,1021.5,12.5,90,79,Close
20-January-2021,14:44:7,12.200000000000003,1003.2,11.600000000000001,81,71,Close
20-January-2021,14:44:8,11.600000000000001,1062.4,13.700000000000003,69,76,Close
20-January-2021,14:44:10,10.600000000000001,1027.7,12.399999999999999,99,77,Close
20-January-2021,14:44:11,14.799999999999997,1052.9,12.700000000000003,84,75,Close
20-January-2021,14:44:12,13.5,1019.4,12.5,73,78,Close
20-January-2021,14:44:13,7.600000000000001,1069.4,13.200000000000003,97,75,Close
20-January-2021,14:44:15,12.0,1086.4,13.0,95,70,Close
20-January-2021,14:44:17,7.299999999999997,1096.6,10.5,93,78,Close
20-January-2021,14:44:18,10.200000000000003,1006.0,11.399999999999999,95,78,Close
20-January-2021,14:44:19,9.200000000000003,1010.3,14.5,73,73,Close
20-January-2021,14:44:20,10.200000000000003,1024.1,10.200000000000003,73,73,Close
20-January-2021,14:44:22,10.100000000000001,1079.3,13.200000000000003,67,77,Close
20-January-2021,14:44:23,11.100000000000001,1021.5,12.0,68,76,Close
20-January-2021,14:44:24,8.0,1043.1,11.5,82,79,Close
20-January-2021,14:44:26,5.800000000000001,1077.1,13.899999999999999,68,75,Close
20-January-2021,14:44:27,10.899999999999999,1077.8,12.600000000000001,99,72,Close
20-January-2021,14:44:28,7.899999999999999,1070.8,14.399999999999999,99,79,Close
20-January-2021,14:44:29,11.600000000000001,1015.8,12.299999999999997,70,74,Close
20-January-2021,14:44:31,14.600000000000001,1070.7,10.5,75,76,Close
20-January-2021,14:44:32,5.600000000000001,1055.4,11.700000000000003,89,74,Close
20-January-2021,14:44:33,8.0,1073.5,10.899999999999999,99,71,Close
20-January-2021,14:44:34,10.200000000000003,1071.3,11.299999999999997,71,71,Close
20-January-2021,14:44:35,8.299999999999997,1062.3,13.899999999999999,91,74,Close
20-January-2021,14:44:37,10.100000000000001,1058.2,11.5,65,74,Close
20-January-2021,14:44:38,11.700000000000003,1081.0,11.700000000000003,93,73,Close
20-January-2021,14:44:39,5.0,1092.9,14.100000000000001,62,79,Close
20-January-2021,14:44:41,6.100000000000001,1066.7,12.700000000000003,85,73,Close
20-January-2021,14:44:42,9.700000000000003,1086.3,10.299999999999997,94,76,Close
20-January-2021,14:44:43,8.5,1052.5,13.600000000000001,70,75,Close
20-January-2021,14:44:44,9.399999999999999,1092.6,10.899999999999999,98,75,Close
20-January-2021,14:44:46,12.399999999999999,1075.7,14.799999999999997,73,77,Close
20-January-2021,14:44:47,9.200000000000003,1076.5,14.5,99,79,Close
20-January-2021,14:44:48,6.0,1055.8,13.399999999999999,65,77,Close
20-January-2021,14:44:50,14.0,1062.1,10.100000000000001,73,78,Close
20-January-2021,14:44:51,13.700000000000003,1009.4,13.299999999999997,83,72,Close
20-January-2021,14:44:52,12.200000000000003,1050.8,11.200000000000003,88,73,Close
20-January-2021,14:44:54,8.799999999999997,1003.4,13.600000000000001,82,73,Close
20-January-2021,14:44:55,10.799999999999997,1044.6,11.299999999999997,87,72,Close
