Date(DD-MM-YY), Time(24-hour clock),Chamber air temperature (°C),Chamber pressure(mBar), Soil temperature (°C), Chamber relative humidity (%),Soil moisture (%), Chamber Status(Open/Closed)
06-January-2021,17:2:50,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:51,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:4:49,14.799999999999997,108.6,14.899999999999999,98,70,Close
06-January-2021,17:4:50,14.799999999999997,108.6,14.899999999999999,98,70,Close
06-January-2021,17:4:51,9.100000000000001,105.4,13.799999999999997,96,73,Close
06-January-2021,17:4:52,9.100000000000001,105.4,13.799999999999997,96,73,Close
06-January-2021,17:4:53,13.700000000000003,100.9,10.899999999999999,76,77,Close
06-January-2021,17:4:54,13.700000000000003,100.9,10.899999999999999,76,77,Close
06-January-2021,17:4:55,9.100000000000001,104.8,10.200000000000003,88,79,Close
06-January-2021,17:4:56,10.399999999999999,103.1,11.5,72,77,Close
06-January-2021,17:4:57,10.399999999999999,103.1,11.5,72,77,Close
06-January-2021,17:4:58,9.799999999999997,100.4,12.700000000000003,65,72,Close
06-January-2021,17:4:59,9.799999999999997,100.4,12.700000000000003,65,72,Close
06-January-2021,17:5:0,5.5,104.3,11.0,76,70,Close
06-January-2021,17:5:1,5.5,104.3,11.0,76,70,Close
06-January-2021,17:5:2,11.899999999999999,109.4,10.100000000000001,67,78,Close
06-January-2021,17:5:3,11.899999999999999,109.4,10.100000000000001,67,78,Close
06-January-2021,17:5:4,5.699999999999999,100.9,14.100000000000001,94,71,Close
06-January-2021,17:5:5,5.699999999999999,107.6,13.899999999999999,85,70,Close
06-January-2021,17:5:6,5.699999999999999,107.6,13.899999999999999,85,70,Close
06-January-2021,17:5:7,7.700000000000003,107.0,13.0,66,79,Close
06-January-2021,17:5:8,7.700000000000003,107.0,13.0,66,79,Close
06-January-2021,17:5:9,7.299999999999997,102.3,13.399999999999999,64,71,Close
06-January-2021,17:5:10,7.299999999999997,102.3,13.399999999999999,64,71,Close
06-January-2021,17:5:11,5.5,108.7,13.799999999999997,99,72,Close
06-January-2021,17:5:12,5.5,108.7,13.799999999999997,99,72,Close
06-January-2021,17:5:13,6.100000000000001,106.0,11.399999999999999,79,78,Close
06-January-2021,17:5:14,6.100000000000001,106.0,11.399999999999999,79,78,Close
06-January-2021,17:5:15,9.799999999999997,105.7,10.5,78,70,Close
06-January-2021,17:5:16,9.799999999999997,105.7,10.5,78,70,Close
06-January-2021,17:5:17,11.700000000000003,108.0,14.299999999999997,91,73,Close
06-January-2021,17:5:18,14.600000000000001,101.1,14.799999999999997,64,79,Close
06-January-2021,17:5:19,14.600000000000001,101.1,14.799999999999997,64,79,Close
06-January-2021,17:5:20,9.600000000000001,104.9,13.5,61,79,Close
06-January-2021,17:5:21,9.600000000000001,104.9,13.5,61,79,Close
06-January-2021,17:5:22,6.699999999999999,106.5,12.299999999999997,83,73,Close
06-January-2021,17:5:23,6.699999999999999,106.5,12.299999999999997,83,73,Close
06-January-2021,17:5:24,11.200000000000003,104.6,14.0,77,70,Close
06-January-2021,17:5:25,11.200000000000003,104.6,14.0,77,70,Close
06-January-2021,17:5:26,7.299999999999997,102.7,10.200000000000003,83,72,Close
06-January-2021,17:5:27,7.100000000000001,107.6,10.0,60,74,Close
06-January-2021,17:5:28,7.100000000000001,107.6,10.0,60,74,Close
06-January-2021,17:5:29,14.5,106.6,13.299999999999997,78,79,Close
06-January-2021,17:5:30,14.5,106.6,13.299999999999997,78,79,Close
06-January-2021,17:5:31,8.200000000000003,106.2,14.5,70,72,Close
06-January-2021,17:5:32,8.200000000000003,106.2,14.5,70,72,Close
06-January-2021,17:5:33,8.5,104.3,14.100000000000001,64,79,Close
06-January-2021,17:5:34,8.5,104.3,14.100000000000001,64,79,Close
06-January-2021,17:5:35,7.200000000000003,108.4,11.799999999999997,72,77,Close
06-January-2021,17:5:36,7.200000000000003,108.4,11.799999999999997,72,77,Close
06-January-2021,17:5:37,8.200000000000003,102.8,12.399999999999999,80,72,Close
06-January-2021,17:5:38,8.200000000000003,102.8,12.399999999999999,80,72,Close
06-January-2021,17:5:39,7.700000000000003,108.0,10.799999999999997,64,78,Close
06-January-2021,17:5:40,5.5,103.3,10.700000000000003,98,79,Close
06-January-2021,17:5:41,5.5,103.3,10.700000000000003,98,79,Close
06-January-2021,17:5:42,10.700000000000003,109.8,11.299999999999997,85,79,Close
06-January-2021,17:5:43,10.700000000000003,109.8,11.299999999999997,85,79,Close
06-January-2021,17:5:44,6.0,102.3,10.5,74,75,Close
06-January-2021,17:5:45,6.0,102.3,10.5,74,75,Close
06-January-2021,17:5:46,9.0,106.4,13.100000000000001,69,71,Close
06-January-2021,17:5:47,9.0,106.4,13.100000000000001,69,71,Close
06-January-2021,17:5:48,12.600000000000001,101.5,10.899999999999999,91,76,Close
06-January-2021,17:5:49,10.299999999999997,109.4,11.100000000000001,65,77,Close
06-January-2021,17:5:50,10.299999999999997,109.4,11.100000000000001,65,77,Close
06-January-2021,17:5:51,12.200000000000003,108.8,14.100000000000001,80,75,Close
06-January-2021,17:5:52,12.200000000000003,108.8,14.100000000000001,80,75,Close
06-January-2021,17:5:53,6.300000000000001,101.4,13.799999999999997,98,75,Close
06-January-2021,17:5:54,6.300000000000001,101.4,13.799999999999997,98,75,Close
06-January-2021,17:9:5,9.100000000000001,106.8,10.799999999999997,69,75,Close
06-January-2021,17:9:7,9.100000000000001,106.8,10.799999999999997,69,75,Close
06-January-2021,17:9:8,10.600000000000001,108.7,11.200000000000003,91,78,Close
06-January-2021,17:9:9,14.0,109.3,13.5,85,78,Close
06-January-2021,17:9:10,14.0,109.3,13.5,85,78,Close
06-January-2021,17:9:11,10.0,106.8,11.0,61,77,Close
06-January-2021,17:9:12,10.0,106.8,11.0,61,77,Close
06-January-2021,17:9:13,12.0,101.2,12.200000000000003,60,72,Close
06-January-2021,17:9:14,12.0,101.2,12.200000000000003,60,72,Close
